State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ID,172,736,334-9728,no,no,0,2.3431444377660364,2,0.7752221799891581,1.502201652156165,0,3.900453610915232,3.3041084788708748,100,3.543286783681806,5.919033020615144,5,1.546330475609865,7,False.
LA,12,766,350-9144,no,no,0,2.971056515304064,2,5.407916788927849,8.093947299963126,1,3.0399765135755525,2.554398951490416,250,3.5853117562796597,5.462993318474791,5,7.971735969423848,5,False.
SC,88,836,942-6659,yes,yes,500,7.951603511532077,2,4.958971607793924,8.906558803344145,2,7.120078687402919,2.5129692072541685,250,4.945860008481622,4.727373918945576,8,7.806467244682839,4,True.
CA,129,676,244-8239,yes,no,0,5.123858512544405,6,2.482303920415473,5.892567942942387,8,0.0257489765558371,1.4479414046594783,300,2.61931510816546,4.285682279090986,1,6.198128414366087,2,False.
SC,62,836,673-6984,yes,yes,300,0.0847672390339013,3,1.5185952192313512,3.062063330944944,1,3.2819242033796736,2.8734542744529428,250,6.033488008427507,4.32128051670497,3,0.8213276912617538,8,False.
MD,45,776,661-5068,yes,no,0,3.419052342346779,2,2.9033078638945184,1.109958392062401,1,5.057285797108617,5.362804520260166,250,4.0438286963720325,5.319787631574574,8,0.3020715883281832,7,False.
AL,135,657,776-6241,no,yes,700,3.781840407922422,4,4.223754527910823,3.1069492227914903,2,5.850199875380105,3.992622355405764,300,3.789322962599076,6.25449700607767,6,4.191949831298238,5,False.
OH,157,797,602-3569,no,no,0,5.337541992578521,2,3.787138256808687,4.940005353589499,2,5.400125485815158,7.103678884522046,300,4.630216471320608,5.576885201488135,6,3.5525615773937997,7,False.
CA,140,676,534-9894,no,no,0,6.383445442231956,4,2.7821597386872106,3.609840373459994,0,7.258635923916758,4.447242265282687,50,6.148957942803922,4.7356943987944415,4,5.621676268021767,5,True.
GA,158,716,709-9214,no,no,0,1.510248233371695,4,3.430798162916254,3.194645896489532,6,4.309328978241892,6.799740934238058,400,1.444899110645042,5.892331863036366,7,4.996177906481852,3,False.
NE,46,786,323-7089,no,yes,900,7.6796162582951215,3,6.369850818352278,3.5828296975948155,2,6.839661701608975,4.640732248298422,400,4.638835753584455,4.978022405451058,11,0.4966874038566882,7,False.
NM,136,787,463-5915,yes,yes,900,1.2841747766174976,3,0.1848680555092698,1.6269929179450653,3,6.224857291598827,4.724518440691464,300,3.268507923146045,6.324378638055105,8,2.596816927698979,8,False.
RI,25,827,403-1693,no,no,0,4.122312850286543,2,4.342191301829036,2.884575544165302,1,4.324554317666685,3.8203585681848153,200,5.868737899628304,4.695885539123293,6,0.8136434989078563,8,False.
ID,77,736,604-5665,no,no,0,12.640442909951153,5,6.307113790410085,5.812400415065815,0,9.572280755960255,4.560894745441419,50,6.7980278623250285,4.733783746734547,7,6.388403395973047,3,True.
DC,109,686,109-9839,yes,yes,800,1.250358856225211,3,4.5538690170960745,4.594666186022966,5,3.3893923131247616,4.80312183399231,350,1.4619442209144813,4.23816918757636,7,6.981230844367208,3,False.
NH,135,787,674-2934,no,no,0,9.481457922166973,5,9.544502019961056,8.027989573938175,6,5.919604961215409,3.860523637060126,200,4.424821909208141,5.156801233167296,7,7.0202240205339095,3,True.
ND,122,786,591-3553,no,yes,100,11.045656402288408,7,8.519857527398072,9.70031751822358,6,6.705891583407227,5.3149351855549805,200,5.87413573612276,4.872489237481433,6,5.550245884755568,4,True.
CA,135,676,466-8031,no,no,0,5.375045954424255,6,4.92579154733385,5.094297781165521,13,1.6215033758735524,0.5798949928874588,350,1.9717082657587044,5.295841737933945,4,3.046814325278042,2,False.
WI,84,877,927-8872,no,no,0,7.91953953530074,3,7.588969655296259,5.673053285002254,4,6.73367794396566,3.406547214291164,250,6.851045791641381,5.589244181707031,2,3.925358106919124,6,True.
OR,105,798,712-2788,no,yes,600,4.37237763879079,4,6.314460050001928,6.791942834189548,5,3.640793670638173,3.991427152649978,350,4.588648348846267,4.593505119401015,6,3.786269160490671,6,False.
KS,141,758,989-7946,yes,no,0,1.5295001630043643,6,2.646875925921976,3.571370015917557,2,4.375746415888175,3.295393462521295,200,4.1335517163257895,5.535905157915306,6,1.84029121005817,7,False.
SD,151,836,119-8208,no,no,0,8.40933757695846,4,7.767960951932781,7.296420940880176,3,6.595408656418583,3.854854632382657,150,3.5829460748413684,4.643498751406543,7,8.956684517111912,3,True.
HI,156,727,873-5322,yes,no,0,7.054590664367868,8,5.247415015285194,6.120006804126708,6,4.683427784077385,7.148015834245875,50,4.824779208531348,4.591335349685284,6,4.501241061466737,5,True.
CO,113,677,801-9095,yes,yes,700,4.665665075878546,5,4.956125782654702,5.002113416231956,6,5.069864531832037,7.245179169987088,350,3.0200283850934726,5.229967090406378,6,6.005893848537461,4,False.
PA,186,806,550-3044,no,yes,200,5.86030779179227,4,7.154106764421643,9.038487115746218,1,4.007243193354961,0.1366419395058624,350,8.032937959302224,4.02028642142224,5,0.0326972289254712,10,True.
VA,40,866,344-2909,no,no,0,5.026895179371855,5,4.15046051989843,5.867449560163731,2,5.612302334657915,5.3941199076670046,250,4.794475307301739,5.194531323235776,4,6.347396757630276,5,False.
DE,129,686,238-9185,yes,yes,900,3.922343212804309,6,4.857277559581253,6.395036870786819,1,5.676164197897858,2.247619848891496,400,5.017687422442654,4.945661426139416,5,5.103249554717114,7,False.
NJ,123,787,290-9444,no,yes,500,0.3870621666876435,3,2.694110484610777,1.91376361201064,3,3.726464792328924,2.923224144985876,300,4.143036655894225,2.9528370502700323,6,1.1615826545621433,6,False.
CA,116,676,864-2826,yes,yes,500,2.169419296996665,6,5.867826755534391,7.205786078588988,7,2.68912478786452,2.907812803545477,400,3.983318310305371,5.703101161212119,6,4.337039229009465,5,False.
KS,148,758,436-6718,yes,no,0,1.059656478845656,6,2.833994211056837,4.42481248694792,2,3.625320183323199,0.8313666252235379,350,5.9141607195490185,4.935195308965429,7,2.111659366305741,9,False.
OH,91,797,739-6199,no,yes,400,7.864148987254701,3,8.398629410586587,6.798547555345811,5,3.991162984687552,3.181901062514332,300,7.589712126355709,5.568215417018318,6,0.5969229778914293,8,False.
AK,96,657,709-4356,no,no,0,7.825095257219669,3,6.327518273729204,3.9108393882877706,5,3.711558990966424,5.973246286486097,100,6.139834282867982,4.670561350861976,9,0.9750872420673052,4,True.
WA,192,876,658-6657,yes,yes,100,1.894948118879092,3,7.646504341718122,5.465899132218529,11,1.2237043877462108,4.146271345449248,250,4.275492712308045,6.006024500663822,2,5.786048477661517,3,False.
CA,190,676,401-7259,yes,yes,500,9.117224646292255,5,6.010149407475046,8.07563943198977,2,6.41263066886864,5.479068220121814,150,4.726566086218073,4.056899770885953,7,7.957076753057211,2,True.
RI,56,827,439-4008,yes,yes,300,6.97155614565255,2,5.221181609834202,4.954027245538266,1,5.473739761229215,3.810462716863002,150,6.77815390822373,3.755740942207232,6,2.4022203805896685,7,True.
WA,73,876,738-5840,yes,yes,600,2.733880659502034,5,3.6133431383723686,5.033175012378207,2,5.035740112607284,3.306978194377788,300,3.90025972866724,3.4864030910146515,6,4.308997784240178,6,False.
NH,143,787,440-4613,yes,no,0,8.848496093410768,4,7.057230430199025,6.909939424229949,3,7.404418718183236,3.3894602590126786,250,6.075366951128672,3.560554159348781,4,6.620204189917043,4,True.
NJ,41,787,656-6283,no,no,0,6.858007119308803,3,4.800354231403813,6.850215511658194,1,6.817335690792613,2.4403572010300136,200,6.3326588240669,4.008480057324073,4,5.624436897522497,7,True.
FL,169,707,272-9502,yes,yes,100,7.076964107558449,4,6.373345904442789,5.225739840107572,3,5.283963715621825,2.852041414618542,150,7.885440808384227,2.994182982148692,4,0.6206984829007487,8,True.
NV,47,788,940-7205,yes,no,0,1.4091520494641665,6,6.367885258154039,5.442449375924832,12,1.5417950899396735,5.489798394490193,150,2.7346677946907723,5.888058650790201,2,6.548328792120006,2,False.
IN,67,737,955-3698,no,no,0,8.849781618987297,2,7.197356875693421,6.386452037833497,3,5.300504416057631,5.368155415963794,200,7.17717692242622,6.168997870764008,4,3.73910267530543,7,False.
OH,43,797,247-5012,yes,yes,500,6.081426630671835,4,3.753138739826952,4.977499644355403,0,5.334073586458414,3.893821528813578,100,5.477936017362695,4.334747476331852,8,3.765526135733091,6,True.
WY,52,878,828-9020,yes,no,0,0.0895337655500299,3,4.705036534221242,5.780109332962972,5,1.1376073706295091,4.23926357961574,400,5.573878144723794,3.613828981554537,2,1.347937213055912,10,True.
GA,144,716,296-4445,yes,yes,600,1.0805648003546149,4,2.5267653751946133,3.2624634940296144,0,4.295788614129059,0.1724499271799553,250,6.87209515245819,4.759899926099697,5,0.1416519807570369,9,False.
LA,30,766,179-2655,yes,no,0,4.852382229031516,4,3.2716068731643286,4.161362614272741,0,6.303821010717993,2.5327311234974017,250,5.382389401522781,4.511539601071341,8,1.7062407356390117,7,False.
WV,186,878,108-4158,no,yes,500,5.214274236009991,3,3.2169217352187824,1.635821721527504,0,6.654527679327668,3.732382289841461,200,6.119378109530995,5.982495201877932,7,0.3558991703547516,9,False.
RI,114,827,916-6213,yes,no,0,4.451476427222397,2,2.4031459643763045,3.897725466493637,1,5.215639499800202,3.872894226009035,100,5.79023816662859,5.494824894230239,6,3.214822014669753,7,True.
SD,66,836,576-1605,yes,no,0,9.868749672007084,4,7.270349537438785,9.190914884751043,2,7.384490877091447,3.755234465725783,200,5.714442656241203,6.070872969182921,5,8.058021769266556,4,True.
OR,45,798,375-4404,no,yes,500,8.99258727309555,5,5.8267985341589785,3.842718699565491,1,7.721896150309571,3.712886354977653,50,6.651697319974232,3.473689271673872,5,4.624046157056377,5,True.
LA,147,766,606-7046,yes,no,0,0.0210991307972356,3,4.148448038014363,6.388171774943723,4,2.53270796206849,4.979591598780512,300,1.0395954714100315,4.018081671181003,4,10.0968071919028,3,False.
WI,53,877,743-2212,no,no,0,7.293884548638882,3,6.985631800315767,5.668319104748457,4,5.231738817064199,4.788013381967448,200,5.009843429101269,4.624940765678914,6,4.728930087858594,5,True.
TX,53,848,252-8380,no,no,0,5.050815042647197,4,4.316003242276808,6.434393863263004,0,5.89906133136834,3.083668623890214,400,5.312346804373243,3.9244843460865546,7,4.150184310006977,7,False.
IA,106,736,252-2029,yes,yes,300,6.053139897381508,1,6.498300427912618,7.438597836832949,2,4.504834185307213,3.9992713909209607,250,4.95103689161909,5.933540497851004,5,5.675486379667663,5,True.
WY,182,878,671-4825,yes,yes,200,1.6752298201223188,6,3.9994412478976455,0.6423919474849402,8,4.680588723186319,3.54414789822971,100,5.530137404210645,5.882881558197799,1,3.3081406007570475,4,False.
HI,121,727,971-3587,yes,no,0,7.23203135765498,2,4.067492259583519,8.599432986024576,3,6.201803794798544,2.0453764218671626,250,7.017011800046211,5.723951494567604,6,4.707890449241532,7,True.
DC,128,686,890-3691,yes,yes,200,9.164122517382244,4,6.1208683574430784,3.827947563216576,1,7.867116801198929,3.5036610176700043,150,8.379090556845908,4.766912129453823,3,2.1785749780579198,7,True.
OR,191,798,110-9205,no,yes,500,6.880595229178519,4,6.0243909278117656,4.945191385881628,3,6.329336085792055,4.713132312236473,100,4.041348896193929,4.160057645029971,6,7.60295757772352,3,True.
MD,170,776,252-5299,no,no,0,6.5244310845816536,2,7.3455820371202,6.152685299089855,2,4.871878311680909,2.0163612131559367,250,5.622510300199192,2.6416384265982544,7,3.6438159361714906,6,True.
GA,102,716,260-1810,no,yes,400,10.051907300309786,6,5.376333700756262,6.882406325182688,1,8.182603586670286,6.029894131389678,50,5.895178422878345,5.577821374264538,4,7.842506042116488,4,True.
SC,23,836,478-9262,no,no,0,0.5342306557930652,2,3.13155160654582,2.96567331941404,4,1.9386944363088388,3.834040695658251,150,3.640184725159108,4.598598858460483,3,4.455194962034153,5,False.
GA,29,716,393-5979,no,no,0,13.14788352355244,6,8.991565285291482,4.52788012915092,4,8.63703293156917,4.3279621013311065,0,6.986851032653664,5.111422622271299,7,3.910837921619788,4,True.
ND,29,786,234-9510,no,no,0,3.2601503176288142,1,5.750578173941662,4.025341411734112,5,3.0358376941107186,4.833952082616726,300,4.671493022972388,5.105539556350083,5,3.777615095496176,5,False.
CO,184,677,847-8044,yes,no,0,4.8156577747635625,6,7.038286643064635,4.023688420999052,5,3.821775146769578,2.793253293421313,100,6.012421468158703,4.645549205219094,5,0.7257744558515791,9,True.
HI,31,727,351-1811,no,yes,100,9.32821824698605,3,7.915155113329399,6.409541725138972,2,8.648874258988993,3.359145617194249,200,6.746144002000053,5.27480372900964,1,6.655759796788014,7,True.
HI,153,727,453-1564,no,yes,100,9.391360376632946,2,7.133998813515188,6.607212001734224,0,7.793013204336782,1.545833281244882,200,7.084024705900682,4.372646901356544,5,4.402610584344964,6,True.
WA,33,876,868-4826,no,yes,100,15.992383819055023,5,8.516873576273895,7.544549832656961,2,11.158817438603055,5.223839323995173,50,7.051137471788336,4.776581348519442,6,8.082734307668295,2,True.
AL,145,657,891-4058,yes,no,0,0.990197062763836,2,3.428666509606925,3.6116330406427495,0,3.4259203827544926,2.891748165665348,400,3.0801000201709368,2.823463730328178,9,1.5032551568604178,8,False.
NJ,135,787,726-3450,no,no,0,1.0884929965384282,3,3.200770704301827,5.440601554702237,4,1.76203634893259,3.342426192545492,300,2.798377438383564,4.505771595655808,5,5.207512958245784,5,False.
CA,168,676,866-4100,no,yes,600,7.091469265994245,7,3.715531131907549,6.32741823295413,0,6.444063794661189,4.771908019299006,50,5.347819054210716,5.724176034055638,6,6.087822038857783,6,True.
IA,28,736,444-1522,yes,no,0,10.688448327857309,2,10.147592889511916,7.496114385593081,5,6.012338876267409,3.477918195350895,250,7.02197206084208,5.408548838114798,5,3.2862512843590794,6,True.
KY,47,758,871-8275,no,yes,500,4.192037577889979,3,4.628912290018768,2.4661415293449847,2,4.39944831883076,3.55194543839898,250,5.7763325172378375,5.516758987379947,8,0.8197987499582702,8,False.
WV,27,878,868-9605,no,yes,400,7.201333702745679,3,6.311102213441844,9.257702442009316,0,5.528405405724943,1.4347247262844762,250,5.60057225478829,5.4803463313209,8,4.887546332839974,6,True.
SC,89,836,519-3742,no,yes,200,9.798782794469648,3,7.31857473169185,6.758780110718818,3,5.923303628461452,4.384404966907477,150,6.354174833237977,5.121259206916059,8,3.778466972920797,4,True.
KS,89,758,573-1150,no,yes,800,1.233571155567888,4,4.233839785139036,6.794215521391633,1,3.3442576812309595,0.8622972451649034,450,4.083533398038498,6.186506589729532,7,3.221466954801253,7,False.
VA,142,866,139-1195,no,yes,500,3.018495708209021,3,5.2974051592013405,3.0901801106606954,6,3.4620385894586088,4.617315053688215,300,4.214354376744087,6.943591424160033,7,1.6806864814625224,5,False.
OK,175,797,460-9685,yes,no,0,9.075887431280671,4,8.194541792218484,5.518123432505487,4,6.614173631143899,3.2966246174793667,100,6.194339898342654,5.5491692804359385,5,4.321689474217408,6,True.
MA,123,776,647-9802,no,no,0,1.7728068348191308,4,1.8842355186704476,3.758247836531333,0,4.707416404923957,2.042008345540572,250,6.283709802469051,5.7366668212243965,4,2.507414846143059,7,False.
LA,145,766,489-2862,yes,no,0,1.9677241975264013,2,3.3503210682421742,5.266634580329805,1,2.695658188756625,3.0872426535914657,150,6.641841430014509,5.360916463379498,1,4.077804804889263,6,False.
IL,101,737,132-4467,yes,yes,200,6.740864639800707,4,5.639796037057502,5.6110713791329365,5,3.804590495801802,5.083805108336926,200,6.582944838223449,4.66322838095341,8,0.3172985144344356,6,True.
MO,95,777,939-8605,yes,no,0,5.968038137119582,6,5.109286612198706,6.857073840271322,5,4.825652092707672,7.125352624315068,100,2.8272739680606827,5.556147221870629,6,8.666023313430411,3,True.
NV,41,788,125-5816,no,yes,300,6.563048718722053,4,4.995428068311054,4.532936542213929,1,5.035608666730051,1.7611970100323844,200,9.341200200243836,5.536694752534658,5,1.684250152981794,9,True.
NH,97,787,649-9499,yes,yes,400,9.30373796029284,4,7.508047668489583,4.786463611680834,3,7.370479681917528,3.58184921577356,100,6.10587971369133,4.112203934180762,5,5.4271548593653405,4,True.
IL,44,737,820-6155,no,yes,100,7.453853454494342,2,6.194571174750742,6.836794204169216,0,5.972796280201078,0.7373675793880157,250,8.11837085082382,5.441747120358986,5,1.0830843729637056,9,True.
OR,65,798,587-4687,no,no,0,1.3882068427051362,3,3.267458338023129,5.1498967043205175,1,2.7733560662478127,4.569233329729994,250,4.581652829581626,4.649672222685005,4,3.9594166297604207,8,True.
GA,94,716,864-7973,yes,no,0,5.841407286832888,4,4.855350994109268,4.2203484063384815,2,6.119324706285167,5.52389952052609,350,3.9382715126408274,6.43676537605435,8,3.6045678968285344,6,False.
TX,41,848,153-9827,no,no,0,8.800358143248609,1,10.119550011224865,6.2839880806724775,5,5.630695219192952,4.342426718064776,300,4.680308979018508,6.290993110083129,5,6.064128291079109,4,True.
MS,101,778,528-6591,no,no,0,6.438669323095766,0,7.331967820176521,5.642626994032327,0,6.185635273424371,1.185811532859382,250,6.412691639865116,5.4406888603185495,3,4.459535423749367,7,True.
TN,165,847,145-9025,no,no,0,8.819668030374151,4,6.232147607690992,6.474711201682869,2,7.212836582789676,4.663130583282024,150,5.723605179614022,4.425062407089115,5,6.099279007479759,5,True.
ND,165,786,369-8082,yes,no,0,3.232974212445005,2,0.8783460169766268,0.7978177049747659,0,7.039890790216713,6.923319525378703,150,3.8836797342761074,5.744389473668574,6,2.469890584093452,6,False.
TN,25,847,942-6293,no,no,0,11.203997033590555,5,9.666634144373573,7.519845750681983,5,6.822218294798935,1.857510997553533,200,7.849178917043405,3.7855085521320526,7,2.3244800818845444,6,True.
SD,29,836,612-9778,no,no,0,1.991246826964927,2,5.420743631331941,3.974611639966788,5,2.3506999654895457,4.654911692964129,200,3.923052014479096,5.12571369626268,4,3.677840315235928,6,False.
WA,3,876,551-6049,yes,no,0,4.678641549206263,4,4.934037696299856,4.194229993650441,3,5.244023986851339,5.640751105946037,400,3.155233775656756,6.82773908807239,9,3.0293638550092297,6,False.
WY,97,878,906-2458,no,no,0,1.1344060405646514,4,5.566232186586127,8.123958640401558,9,1.4027208506678326,4.721760761638086,500,4.315343122924299,4.972048561415891,3,6.106917506305818,3,False.
